code,name,pe,pb,yield,time
6021,PTEROSAUR-B2409,0,0,0,2020-08-28 18:56:38
6022,WH-METRO-N2409,0,0,0,2020-08-28 18:56:40
6023,WANDA-PPT-B2401,0,0,0,2020-08-28 18:56:44
6024,DAFA-PPT-N2107,0,0,0,2020-08-28 18:56:46
6025,MTRC(CI)-N2902,0,0,0,2020-08-28 18:56:48
6026,MGM-CHINA-N2405,0,0,0,2020-08-28 18:56:50
6027,JOY-TREA-B2409,0,0,0,2020-08-28 18:56:52
6028,MGM-CHINA-N2605,0,0,0,2020-08-28 18:56:54
6029,NWD-(MTN)-N2102,0,0,0,2020-08-28 18:56:57
6030,CITIC-SEC,16.365,1.238,2.963,2020-08-28 18:57:00
6033,TELECOM-DIGIT,11.256,2.52,9.821,2020-08-28 18:57:07
6036,APEX-ACE-HLDG,-11.471,0.689,0,2020-08-28 18:57:13
6038,G-&-M-HLDGS,5,0.57,10.769,2020-08-28 18:57:17
6049,POLY-PPT-SER,51.513,6.587,0.47,2020-08-28 18:57:48
6055,CTIHK,29.564,6.721,1.027,2020-08-28 18:58:00
6058,CISI-FIN,-2.609,0.313,0,2020-08-28 18:58:11
6060,ZA-ONLINE,-151.304,4.603,0,2020-08-28 18:58:15
6063,LOTUS-HORIZON,6.13,0,3.546,2020-08-28 18:58:24
6066,CSC,15.413,1.697,2.215,2020-08-28 18:58:28
6068,WISDOM-EDU-INTL,21.223,3.443,2.782,2020-08-28 18:58:31
6069,SHENGYE-CAP-500,21.793,2.676,0.681,2020-08-28 18:58:34
6078,HYGEIA-HEALTH,0,0,0,2020-08-28 18:58:57
6080,WING-CHI-HLDGS,-7.667,0.673,0,2020-08-28 18:59:01
6083,WORLD-LINK-LOG,9.783,2.036,5.556,2020-08-28 18:59:08
6088,FIT-HON-TENG,11.079,1.317,0,2020-08-28 18:59:21
6090,CENTURION-CORP,2.907,0.491,2.8,2020-08-28 18:59:26
6093,HEVOL-SERVICES,56.818,5.435,0,2020-08-28 18:59:31
6098,CG-SERVICES,79.173,25.045,0.299,2020-08-28 18:59:46
6099,CMSC,9.64,0.892,0,2020-08-28 18:59:50
6100,TONGDAO-LIEPIN,74.713,3.059,0,2020-08-28 18:59:52
6108,NEW-RAY-MEDIC,-16.346,1.084,0,2020-08-28 19:00:12
6110,TOPSPORTS,21.56,0,2.11,2020-08-28 19:00:15
6111,DAFA-PPT,7.891,1.19,2.036,2020-08-28 19:00:19
6113,UTS-MARKETING,13.125,2.386,5.952,2020-08-28 19:00:24
6116,LA-CHAPELLE,-0.136,0.237,0,2020-08-28 19:00:31
6117,RIZHAO-PORT-JR,6.606,0.506,3.611,2020-08-28 19:00:34
6118,AUSTAR,180.556,3.012,0,2020-08-28 19:00:36
6119,TIAN-YUAN-GP,14.259,0.671,9.091,2020-08-28 19:00:38
6122,JIUTAI-RCB,8.781,0.687,7.673,2020-08-28 19:00:46
6123,YTO-EXP-INTL,32.54,1.447,0.488,2020-08-28 19:00:48
6128,EARTHASIA,-30.388,8.559,0,2020-08-28 19:00:58
6133,VITAL-INNO,-42.143,0.34,33.898,2020-08-28 19:01:09
6136,KANGDA-ENV,3.623,0.31,0,2020-08-28 19:01:15
6138,HARBIN-BANK,3.232,0.231,9.316,2020-08-28 19:01:20
6139,JINMAO-HOTEL-SS,34.13,1.543,3.27,2020-08-28 19:01:22
6158,ZHENRO-PPT,7.014,1.108,2.151,2020-08-28 19:02:10
6160,BEIGENE,-15.64,15.827,0,2020-08-28 19:02:12
6161,TARGET-INS,-1.654,1.073,0,2020-08-28 19:02:16
6162,TR-INTERIORS,5.4,1.047,8.889,2020-08-28 19:02:18
6163,GEMILANG-INTL,8.103,1.538,0,2020-08-28 19:02:19
6166,CHINA-VAST,5.231,0.765,6.803,2020-08-28 19:02:27
6168,U-TON-FUTURE,-2.628,3.229,0,2020-08-28 19:02:32
6169,YUHUA-EDU,45.732,6.132,2.067,2020-08-28 19:02:33
6178,EB-SECURITIES,57.101,0.685,0.508,2020-08-28 19:02:52
6182,TWINTEK,-7.367,1.214,0,2020-08-28 19:03:02
6183,CH-GREENFRESH,0.708,0.039,0,2020-08-28 19:03:06
6185,CANSINOBIO-B,-201.508,23.527,0,2020-08-28 19:03:11
6186,CHINA-FEIHE,28.534,9.43,2.159,2020-08-28 19:03:13
6188,BJ-DIGITAL,3.75,0.241,0,2020-08-28 19:03:17
6189,ADWAY,3.586,0.207,0,2020-08-28 19:03:20
6190,BANKOFJIUJIANG,12.872,0.956,1.193,2020-08-28 19:03:21
6193,TAILAM-TECHCON,7.126,1.06,0,2020-08-28 19:03:26
6196,BANKOFZHENGZHOU,3.908,0.352,5.323,2020-08-28 19:03:35
6198,QINGDAO-PORT,7.397,0.93,4.506,2020-08-28 19:03:37
6199,BANK-OF-GUIZHOU,7.383,0.913,3.249,2020-08-28 19:03:39
6288,FAST-RETAIL-DRS,0,0,0,2020-08-28 19:06:48
6750,PRC-B2211,0,0,0,2020-08-28 19:24:17
6751,PRC-B2711,0,0,0,2020-08-28 19:24:20
6752,PRC-B2310,0,0,0,2020-08-28 19:24:22
6753,PRC-B2810,0,0,0,2020-08-28 19:24:25
6754,PRC-B4810,0,0,0,2020-08-28 19:24:26
6755,PRC-B2212B,0,0,0,2020-08-28 19:24:29
6756,PRC-B2412,0,0,0,2020-08-28 19:24:31
6757,PRC-B2912,0,0,0,2020-08-28 19:24:34
6758,PRC-B3912,0,0,0,2020-08-28 19:24:35
6805,KIMOU-ENVIRON,8.906,0.649,0,2020-08-28 19:26:18
6806,SWHY,8.717,0.622,3.81,2020-08-28 19:26:19
6808,SUNART-RETAIL,31.867,3.773,1.418,2020-08-28 19:26:22
6811,TAI-HING-GROUP,14.943,1.344,2.385,2020-08-28 19:26:29
6812,WINSON-HLDGS-HK,13.143,2.044,0,2020-08-28 19:26:32
6816,PROSPER-CONS,33.333,0.774,0,2020-08-28 19:26:43
6818,CEB-BANK,3.778,0.431,8.062,2020-08-28 19:26:45
6819,INTELLICENTRICS,0,0,0,2020-08-28 19:26:47
6820,FRIENDTIMES,16.067,5.757,2.604,2020-08-28 19:26:49
6822,KING'S-FLAIR,6.927,1.22,24.194,2020-08-28 19:26:54
6823,HKT-SS,16.197,2.229,6.317,2020-08-28 19:26:57
6826,HAOHAI-BIOTEC,22.513,1.67,1.338,2020-08-28 19:27:02
6828,BG-BLUE-SKY,-134,0.393,0,2020-08-28 19:27:08
6829,DRAGON-RISE-GP,-9.294,0.709,0,2020-08-28 19:27:11
6830,HUAZHONG-IN-V,11.321,0.916,0.833,2020-08-28 19:27:13
6833,SINCO-PHARMA,18.667,9.032,0,2020-08-28 19:27:20
6836,TIANYUN-INT'L,5,0.938,3.125,2020-08-28 19:27:28
6837,HAITONG-SEC,7.613,0.575,0,2020-08-28 19:27:30
6838,WINOX,7.942,1.446,1.364,2020-08-28 19:27:31
6839,YUNNAN-WATER,3.083,0.258,13.913,2020-08-28 19:27:32
6855,ASCENTAGE-B,-2.398,7.135,0,2020-08-28 19:28:11
6858,HONMAGOLF,-41.744,1.427,22.618,2020-08-28 19:28:17
6860,FINGERTANGO,21.739,0.644,0,2020-08-28 19:28:22
6862,HAIDILAO,106.061,23.427,0.286,2020-08-28 19:28:24
6863,HUISHAN-DAIRY,0,0,0,2020-08-28 19:28:25
6865,FLAT-GLASS,27.578,4.445,0.617,2020-08-28 19:28:28
6866,ZUOLI-M-FIN,2.96,0.239,0,2020-08-28 19:28:32
6868,TENFU,20.379,3.154,3.717,2020-08-28 19:28:34
6869,YOFC,0,1.071,2.507,2020-08-28 19:28:36
6877,CLSA-PREMIUM,-2.102,0.964,0,2020-08-28 19:28:54
6878,DIFFER-GROUP,11.5,2.473,0,2020-08-28 19:28:55
6880,TEMPUS-HOLD,-0.413,0.797,0,2020-08-28 19:28:58
6881,CGS,8.163,0.602,3.715,2020-08-28 19:29:01
6882,EGL-HOLDINGS,12.679,0.509,0,2020-08-28 19:29:02
6885,JINMA-ENERGY,2.447,0.547,14.567,2020-08-28 19:29:08
6886,HTSC,11.752,0.902,2.408,2020-08-28 19:29:11
6888,FREETECH,40.25,0.249,0,2020-08-28 19:29:15
6889,DYNAM-JAPAN,6.882,0.651,7.912,2020-08-28 19:29:18
6890,KANGLI-INT-HLDG,15.652,0.635,1.111,2020-08-28 19:29:21
6893,HINSANG-GROUP,-37.222,2.204,0,2020-08-28 19:29:29
6896,GOLDEN-THROAT,6.443,0.934,7.362,2020-08-28 19:29:37
6898,CHINA-ALUMCAN,10.714,1.293,1.333,2020-08-28 19:29:42
6899,OURGAME,-1.132,1.145,0,2020-08-28 19:29:45
6908,HONGGUANG-LIGHT,13.125,1.346,0,2020-08-28 19:30:07
6918,KIDZTECH,11.739,0,0,2020-08-28 19:30:24
6919,RENRUI-HR,-1.822,3.192,0,2020-08-28 19:30:27
6928,TOMO-HOLDINGS,24.828,2.202,0,2020-08-28 19:30:47
6933,SINO-ENTERTAIN,0,0,0,2020-08-28 19:30:59
6958,ZHENRO-SERVICES,0,0,0,2020-08-28 19:31:56
6966,C-WAN-TONG-YUAN,21.154,3.216,0,2020-08-28 19:32:13
6968,GANGLONG-CHINA,0,0,0,2020-08-28 19:32:17
6969,SMOORE-INTL,0,0,0,2020-08-28 19:32:18
6978,IMMUNOTECH-B,0,0,0,2020-08-28 19:32:40
7200,FL2-CSOP-HSI,0,0,0,2020-08-28 19:40:48
7205,FL2SAMSUNGHSI,0,0,0,2020-08-28 19:41:01
7221,FL2CAMDXNHSI,0,0,0,2020-08-28 19:41:45
7228,FL2SAMSUNGHSCEI,0,0,0,2020-08-28 19:42:05
7230,FL2-GX-HSCEI,0,0,0,2020-08-28 19:42:09
7231,FL2-GX-HSI,0,0,0,2020-08-28 19:42:12
7233,XL2CSOPCSI300,0,0,0,2020-08-28 19:42:19
7242,FL2EFUND-YT-HSI,0,0,0,2020-08-28 19:42:39
7261,FL2CAMDXNNDQ100,0,0,0,2020-08-28 19:43:20
7266,FL2CSOPNASDAQ,0,0,0,2020-08-28 19:43:32
7267,FL2CAMDXNHSCEI,0,0,0,2020-08-28 19:43:35
7272,XL2CAMDXNCSI300,0,0,0,2020-08-28 19:43:48
7288,FL2-CSOP-HSCEI,0,0,0,2020-08-28 19:44:25
7299,FL2CSOPGOLD,0,0,0,2020-08-28 19:44:46
7300,FI-CSOP-HSI,0,0,0,2020-08-28 19:44:50
7302,FI-EFUND-YT-HSI,0,0,0,2020-08-28 19:44:53
7312,FISAMSUNGHSI,0,0,0,2020-08-28 19:45:23
7321,FICAMDXNHSI,0,0,0,2020-08-28 19:45:44
7322,XI-GX-S&P500,0,0,0,2020-08-28 19:45:45
7328,FISAMSUNGHSCEI,0,0,0,2020-08-28 19:45:58
7331,FICAMDXNNDQ100,0,0,0,2020-08-28 19:46:02
7333,XICSOPCSI300,0,0,0,2020-08-28 19:46:04
7336,FI-GX-HSI,0,0,0,2020-08-28 19:46:09
7341,FICAMDXNHSCEI,0,0,0,2020-08-28 19:46:20
7362,FI-GX-HSCEI,0,0,0,2020-08-28 19:47:04
7373,XICAMDXNCSI300,0,0,0,2020-08-28 19:47:25
7500,FI2-CSOP-HSI,0,0,0,2020-08-28 19:52:08
7522,FI2CAMDXNNDQ100,0,0,0,2020-08-28 19:52:55
7568,FI2CSOPNASDAQ,0,0,0,2020-08-28 19:54:36
7588,FI2-CSOP-HSCEI,0,0,0,2020-08-28 19:55:17
8001,ORIENTSEC-INT,22,0.303,0,2020-08-28 20:10:45
8003,GREAT-WORLD,-3.538,1.586,0,2020-08-28 20:10:51
8005,YUXING-INFOTECH,12.727,0.276,0,2020-08-28 20:10:58
8006,SINO-SPLENDID,-14,0.218,0,2020-08-28 20:10:59
8007,GLOBALSTRAT,-0.035,0.017,0,2020-08-28 20:11:02
8009,CHI-ENGY-HOLD,-48.2,0.038,0,2020-08-28 20:11:09
8011,POLYARD-PETRO,-4.9,147,0,2020-08-28 20:11:11
8013,ECI-TECH,53,1.606,0,2020-08-28 20:11:15
8016,CHANGHONG-JH,0,0,0,2020-08-28 20:11:25
8017,TRADEGO,10.741,2.377,0,2020-08-28 20:11:26
8018,FINSOFT-FIN,-3.75,0.448,0,2020-08-28 20:11:28
8019,HAO-WEN-HLDGS,-1.846,0.127,0,2020-08-28 20:11:30
8020,UNITAS-HOLD,-1.75,2.8,0,2020-08-28 20:11:33
8021,WLS-HOLDINGS,-4.375,0.946,0,2020-08-28 20:11:34
8022,EVERSHINE-GP,-0.294,0.652,0,2020-08-28 20:11:35
8023,KWONG-MAN-KEE,27,1.901,0,2020-08-28 20:11:37
8025,ACR-HOLDINGS,-3.574,-2.505,0,2020-08-28 20:11:43
8026,CB-GLOBAL,-20.385,8.689,0,2020-08-28 20:11:45
8027,KPM-HOLDING,-3.333,0.405,0,2020-08-28 20:11:46
8028,TIMELESS,-1.5,2.2,0,2020-08-28 20:11:49
8029,SUN-INT'L,-11,6.471,0,2020-08-28 20:11:52
8030,FLYING-FIN,-0.133,0.121,0,2020-08-28 20:11:55
8031,ETS-GROUP,9.444,0.589,0,2020-08-28 20:11:57
8032,VIVA-CHINA,6.081,2.123,6,2020-08-28 20:11:59
8033,VODATEL-NETWORK,-10,0.272,11.111,2020-08-28 20:12:01
8035,JANCO-HOLDINGS,-6.5,2.566,0,2020-08-28 20:12:07
8036,EBROKER-GROUP,88,2,0,2020-08-28 20:12:10
8037,CH-BIOTECH-SER,-14.66,5.067,0,2020-08-28 20:12:11
8039,KNK-HOLDINGS,-30.366,95.769,0,2020-08-28 20:12:16
8040,DCB-HOLDINGS,-6.533,0.358,8.163,2020-08-28 20:12:18
8041,LUXEY-INT'L-NEW,-42,-1.78,0,2020-08-28 20:12:19
8042,KOS-INTL,18.5,0.725,0,2020-08-28 20:12:22
8043,ATLINKS,-5.27,1.14,0,2020-08-28 20:12:25
8045,NANDASOFT,-2,0.959,0,2020-08-28 20:12:30
8047,CHINA-OCEAN-GP,18.571,0.451,0,2020-08-28 20:12:33
8048,YU-TAK-INT'L,-5.75,0.754,0,2020-08-28 20:12:35
8049,JILIN-CHANGLONG,5.052,0.591,2.603,2020-08-28 20:12:38
8050,QUANTUM-THINK,-14.25,31.667,0,2020-08-28 20:12:39
8051,CIRCUTECH,54.245,1.007,0,2020-08-28 20:12:42
8052,LUK-HING-ENT,-1.647,1.037,0,2020-08-28 20:12:46
8053,PIZU-GROUP,9.437,3.436,2.239,2020-08-28 20:12:48
8055,CHI-E-INFO-TECH,-1.179,1.5,0,2020-08-28 20:12:55
8056,LIFE-CONCEPTS,-0.404,-4.062,0,2020-08-28 20:12:57
8057,MADISON-HLDG,-1.111,10,0,2020-08-28 20:12:58
8059,GLORY-FLAME,-1.705,1.271,0,2020-08-28 20:13:02
8060,GLOBAL-LINK,-1.703,0.457,0,2020-08-28 20:13:05
8062,EFT-SOLUTIONS,32.222,1.401,0,2020-08-28 20:13:09
8063,GLOBAL-M-HLDG,-3.231,0.29,0,2020-08-28 20:13:13
8065,KML-TECH,4.444,0.577,0,2020-08-28 20:13:19
8066,PHOENITRON-HOLD,-0.875,0.805,0,2020-08-28 20:13:20
8067,OUC-HOLDINGS,3.37,0.125,0,2020-08-28 20:13:22
8069,WWPKG-HOLDINGS,-46.308,29.223,0,2020-08-28 20:13:26
8070,KEEN-OCEAN,-14.1,0.542,0,2020-08-28 20:13:27
8071,CH-NETCOMTECH,-28,2.545,0,2020-08-28 20:13:29
8072,ROMA-GROUP,-0.167,0.081,0,2020-08-28 20:13:32
8073,SINGYES-NM,7.051,0.523,3.636,2020-08-28 20:13:35
8075,MEDIA-ASIA,-0.377,0.255,0,2020-08-28 20:13:38
8076,SING-LEE,4.583,1.341,0,2020-08-28 20:13:40
8078,C-CREATIVE-DIGI,-0.007,3.923,0,2020-08-28 20:13:42
8079,EASY-REPAY-FIN,-0.982,0.187,0,2020-08-28 20:13:45
8080,NAS-HOLDINGS,1.548,0.158,0,2020-08-28 20:13:46
8081,HANG-TAI-YUE-GP,-0.708,0.243,0,2020-08-28 20:13:48
8082,SUN-ENT-GP,-9.875,5.486,0,2020-08-28 20:13:51
8083,CHINA-YOUZAN,-36.364,6.061,0,2020-08-28 20:13:53
8085,HK-LIFE-SCI,-0.256,0.769,0,2020-08-28 20:13:59
8086,SINO-VISION-WW,-1.808,0.979,0,2020-08-28 20:14:01
8087,CHINA-33MEDIA,-0.516,0.107,0,2020-08-28 20:14:03
8088,AID-LIFE-SCI,-0.115,0.069,0,2020-08-28 20:14:05
8089,CHINESE-STRAT,-0.132,0.442,0,2020-08-28 20:14:08
8090,CHI-ASSURANCE,-0.261,0.141,0,2020-08-28 20:14:09
8091,OOH-HOLDINGS,-3.75,0.375,0,2020-08-28 20:14:10
8092,ITE-HOLDINGS,35,2.5,0,2020-08-28 20:14:13
8093,MILLION-STARS,-4.066,0.705,0,2020-08-28 20:14:15
8095,BEIDA-JADE-BIRD,0.484,0.236,0,2020-08-28 20:14:19
8096,TASTY-CONCEPTS,-0.885,1.429,0,2020-08-28 20:14:20
8098,CL-GROUP,4.727,0.481,19.231,2020-08-28 20:14:25
8100,GET-HOLDINGS,-3.179,0.791,0,2020-08-28 20:14:31
8101,EJE-HOLDINGS,2.034,0.434,0,2020-08-28 20:14:34
8103,HMVOD,-0.027,-0.009,0,2020-08-28 20:14:40
8105,KINGSLEY-EDU,106,2.944,0,2020-08-28 20:14:44
8106,SHENGHUA-LANDE,17.1,0.722,0,2020-08-28 20:14:47
8107,VISION-INT-NEW,15.161,0.752,15.957,2020-08-28 20:14:50
8108,GRAND-PEACE,-0.602,0.145,0,2020-08-28 20:14:53
8109,KIRIN-GROUP,-1.34,0.621,0,2020-08-28 20:14:55
8111,CT-IND-GROUP,-4.687,12.5,0,2020-08-28 20:14:57
8112,CORNERSTONE-FIN,-0.744,0.06,0,2020-08-28 20:14:59
8113,HI-LEVEL-TECH,11.957,1.303,3.636,2020-08-28 20:15:00
8115,SHANGHAI-QINGPU,-7.937,1.176,0,2020-08-28 20:15:03
8116,C-FORTUNE-INV,-0.558,-1.043,0,2020-08-28 20:15:05
8117,CHI-P-ENERGY,-5.967,0.522,0,2020-08-28 20:15:06
8118,BORTEX-GLOBAL,11.892,1.606,0,2020-08-28 20:15:09
8119,THIZ-TECHNOLOGY,5.5,0.256,0,2020-08-28 20:15:12
8120,CH-DEMETER-FIN,-0.374,0.285,0,2020-08-28 20:15:13
8121,GURU-ONLINE,-1.437,0.885,0,2020-08-28 20:15:16
8123,SINOFORTUNE-FIN,-0.625,0.323,0,2020-08-28 20:15:22
8125,ROYAL-CEN-RES,-0.667,0.252,0,2020-08-28 20:15:26
8126,G.-A.-HOLDINGS,5,0.215,0,2020-08-28 20:15:29
8128,CH-GEOTHERMAL,-1,0.752,0,2020-08-28 20:15:31
8130,DADI-INTL-GROUP,10.1,0.743,3.96,2020-08-28 20:15:36
8131,ABC-MULTIACTIVE,-3.125,-0.435,0,2020-08-28 20:15:37
8132,CHINAOILGANGRAN,-0.228,-0.804,0,2020-08-28 20:15:40
8133,JETE-POWER,-14.667,5.5,0,2020-08-28 20:15:43
8135,ZMFY-GLASS,-6.136,0.993,0,2020-08-28 20:15:46
8136,IMS-GROUP,13.6,1.015,0,2020-08-28 20:15:48
8137,HONBRIDGE,7.558,0.681,0,2020-08-28 20:15:49
8139,CHANGAN-RH,-106.923,0.908,0,2020-08-28 20:15:51
8140,BOSATECH,1050,11.29,0,2020-08-28 20:15:55
8142,TAK-LEE-MACH,5.897,0.628,6.522,2020-08-28 20:16:01
8143,GF-HEALTHCARE,-2.889,1.926,0,2020-08-28 20:16:02
8146,GRACEWINE,0,0.527,0,2020-08-28 20:16:10
8147,MILLENNIUM-PG,-44,1.023,0,2020-08-28 20:16:11
8148,AURUM-PACIFIC,-0.542,0.177,0,2020-08-28 20:16:13
8149,ALTUS-HLDGS,211,0.373,1.422,2020-08-28 20:16:16
8150,SEAMLESS-GREEN,-4.571,1.28,0,2020-08-28 20:16:17
8151,BAO-SHEN-HLDGS,-20,0.359,0,2020-08-28 20:16:19
8152,M&L-HOLDINGS,-41,0.443,0,2020-08-28 20:16:21
8153,FARNOVA-GROUP,-11.591,-3.984,0,2020-08-28 20:16:22
8155,SC-ASSETS-HLDGS,-6.5,4.333,0,2020-08-28 20:16:28
8156,SINOPHARM-TECH,-14.462,20.889,0,2020-08-28 20:16:31
8158,CRMI,-0.479,2.028,0,2020-08-28 20:16:33
8159,GLORY-MARK,6.421,0.601,0,2020-08-28 20:16:34
8160,GOLDWAY-EDU,-7.615,1.338,0,2020-08-28 20:16:36
8161,MEDINET-GROUP,-3.714,1.405,0,2020-08-28 20:16:40
8162,LOCO-HK,-5.593,2.558,0,2020-08-28 20:16:41
8163,MERDEKA-FIN,-0.064,-0.041,0,2020-08-28 20:16:42
8165,JIAN-EPAYMENT,-4.625,-9.25,0,2020-08-28 20:16:44
8166,CHINA-ECO-FARM,-0.427,0.265,0,2020-08-28 20:16:46
8167,NEO-TELEMEDIA,-8.5,0.72,0,2020-08-28 20:16:48
8168,AMASSE-CAPITAL,-20,2.273,4,2020-08-28 20:16:49
8169,ECO-TEK-HLDGS,-82,0.532,0,2020-08-28 20:16:50
8170,ALL-NATION-INTL,-185.294,17.5,0,2020-08-28 20:16:51
8171,CHINA-TRENDS,0,3.333,0,2020-08-28 20:16:52
8172,LAJIN-ENT,-4.143,0.696,0,2020-08-28 20:16:56
8173,UNION-ASIA-ENT,-0.733,0.868,0,2020-08-28 20:16:58
8175,C-DIGITAL-CUL,-0.252,0.329,0,2020-08-28 20:17:03
8176,SUPERROBOTICS,-2.883,24,0,2020-08-28 20:17:05
8178,CHINA-INFO-TECH,-2.714,0.576,0,2020-08-28 20:17:09
8179,FOOD-IDEA,-0.667,0.127,0,2020-08-28 20:17:11
8181,SHISHI-SERVICES,15.714,0.759,0,2020-08-28 20:17:16
8182,CHINA-CANDY,0,0,0,2020-08-28 20:17:18
8183,SPEED-APPAREL,0,0,0,2020-08-28 20:17:20
8186,IR-RESOURCES,-0.545,1.627,0,2020-08-28 20:17:27
8187,JIMU-GROUP,-5.652,65,0,2020-08-28 20:17:30
8188,GME-GROUP,-1.552,0.841,0,2020-08-28 20:17:33
8189,TEDA-BIOMEDICAL,-1.44,0.637,0,2020-08-28 20:17:36
8190,COMBEST-HOLD,-24,0.649,0,2020-08-28 20:17:38
8191,HONG-WEI-ASIA,4.533,0.342,0,2020-08-28 20:17:39
8192,GLOBAL-TOKEN,-0.413,0.211,0,2020-08-28 20:17:42
8193,ASIAPAC-FIN-INV,-0.288,0.308,0,2020-08-28 20:17:44
8195,L&A-INTL-HOLD,-14,8.537,0,2020-08-28 20:17:48
8196,GREAT-WATER,-4.333,0.526,0,2020-08-28 20:17:51
8197,BAYTACARE-PHARM,0,0,0,2020-08-28 20:17:53
8198,LOTO-INTERACT,-2.85,0.292,0,2020-08-28 20:17:56
8199,C-WAN-TONG-YUAN,0,0,0,2020-08-28 20:17:59
8200,SAU-SAN-TONG,-0.831,0.059,0,2020-08-28 20:18:02
8201,PPS-INT'L,3.235,0.276,0,2020-08-28 20:18:04
8202,INNO-TECH-HOLD,0.865,-0.288,0,2020-08-28 20:18:06
8203,KAISUN-HOLDINGS,-0.315,0.384,0,2020-08-28 20:18:09
8205,JIAODA-WITHUB,11.667,0.795,0,2020-08-28 20:18:14
8206,S-ROBOT-EDU,-0.837,5.15,0,2020-08-28 20:18:17
8207,CHONGSING-HLDGS,-0.071,0.141,0,2020-08-28 20:18:18
8208,WMCH-GLOBAL,-29,2.589,0,2020-08-28 20:18:21
8210,DLC-ASIA,-59,0.546,0,2020-08-28 20:18:26
8211,ZHEJIANG-YONGAN,-1.442,0.288,0,2020-08-28 20:18:29
8212,CELEBRATE-INT,-0.212,0.457,0,2020-08-28 20:18:31
8213,STARGLORY-HLDGS,-9,-2.143,0,2020-08-28 20:18:32
8215,FIRST-CREDIT,-2.919,0.456,0,2020-08-28 20:18:36
8216,MAXICITY,13.696,1.438,0,2020-08-28 20:18:40
8217,LUEN-WONG-GP,-0.528,0.94,0,2020-08-28 20:18:42
8218,ECHO-INT-NEW,-1.179,1.534,0,2020-08-28 20:18:45
8219,HANVEY-GROUP,-5.571,1.238,0,2020-08-28 20:18:47
8220,BINGO-GROUP,-1.271,1.452,0,2020-08-28 20:18:48
8221,PF-GROUP,-21.667,0.533,61.538,2020-08-28 20:18:52
8222,E-LIGHTING,-6.636,1.973,0,2020-08-28 20:18:53
8223,ZYY,22.979,1.287,2.778,2020-08-28 20:18:55
8225,C-HEALTH-GP,16.774,8.125,0,2020-08-28 20:18:59
8226,KOALA-FIN-GP,8.667,0.28,0,2020-08-28 20:19:02
8227,HAITIAN-ANTENNA,-113.889,89.13,0,2020-08-28 20:19:04
8228,NATIONAL-ARTS,-1.362,-1.644,0,2020-08-28 20:19:06
8229,FUTURE-DATA,14.455,0.492,0,2020-08-28 20:19:09
8230,CHINA-YU-TIAN,4.912,0.487,0,2020-08-28 20:19:12
8231,PFC-DEVICE,-5.857,0.398,0,2020-08-28 20:19:13
8232,CLASSIFIED-GP,-1.333,0.315,0,2020-08-28 20:19:16
8235,CCID-CONSULTING,4.526,1.319,3.721,2020-08-28 20:19:24
8236,POWERLEADER,7.14,0.483,0,2020-08-28 20:19:25
8237,LINK-HOLDINGS,-1.437,0.204,0,2020-08-28 20:19:26
8238,WINTO-GROUP,-1.111,-3.571,0,2020-08-28 20:19:30
8239,CAPITAL-FIN,-1.532,2.634,0,2020-08-28 20:19:32
8241,YING-KEE-TEA,-5.824,1.96,0,2020-08-28 20:19:38
8242,NEW-WESTERN,-1.923,0.114,0,2020-08-28 20:19:39
8243,DAHE-MEDIA,2.234,0.185,0,2020-08-28 20:19:42
8245,ON-REAL-INT'L,-2.021,0.896,0,2020-08-28 20:19:46
8246,ZHONGHUA-GAS,18.214,1.932,0,2020-08-28 20:19:49
8247,BIOSINO-BIO-TEC,-105,0.707,6.786,2020-08-28 20:19:50
8249,RUIYUAN-IC-TECH,-5.467,-0.752,0,2020-08-28 20:19:53
8250,SILK-RD-ENERGY,-3.75,0.234,0,2020-08-28 20:19:56
8255,CHINA-BINARY,-2.069,0.475,0,2020-08-28 20:20:08
8256,NETEL,14.667,14.667,0,2020-08-28 20:20:11
8257,GENES-TECH,6.064,1.748,0,2020-08-28 20:20:12
8258,NW-INDUSTRY,8.889,0.556,0,2020-08-28 20:20:14
8259,HON-CORP,-1.797,0.642,0,2020-08-28 20:20:16
8260,YIN-HE-HLDGS,-0.435,0.147,0,2020-08-28 20:20:19
8262,SUPER-STRONG,10,0.976,12.5,2020-08-28 20:20:24
8265,CHINA-TRUSTFUL,13,0.055,0,2020-08-28 20:20:30
8266,ZHUOXIN-INTL,-1.794,3.894,0,2020-08-28 20:20:32
8267,LINEKONG,-1.58,0.415,0,2020-08-28 20:20:33
8268,DESON-CONS,-31.333,0.887,0,2020-08-28 20:20:36
8269,WEALTH-GLORY,-0.845,0.179,0,2020-08-28 20:20:37
8270,CHINA-CBM,-0.5,0.172,0,2020-08-28 20:20:40
8271,GDC,14.333,0.301,0,2020-08-28 20:20:42
8272,C-FOOD&BEV-GP,-0.62,-2.361,0,2020-08-28 20:20:45
8275,BEAVER-GROUP,-1.619,0.327,0,2020-08-28 20:20:51
8277,STEEDORIENTAL,-1.458,0.882,0,2020-08-28 20:20:55
8278,CMON,0,0,0,2020-08-28 20:20:59
8279,AGTECH-HOLDINGS,-27.727,1.191,0,2020-08-28 20:21:00
8280,CDV-HOLDINGS,-0.137,0.057,0,2020-08-28 20:21:02
8281,CH-GOLD-CLASSIC,11.455,0.516,0,2020-08-28 20:21:05
8282,GAMEONE,-19,0.809,0,2020-08-28 20:21:09
